Station2,date,Sample Type,Field Specific Conductivity,Date,Parameter,Units,Qualifier,Result
L03-418-8,45503.387499999997,Total,2938.26,NA,Total Coliform,CFU/100 mL,NA,44000
K01-12177-1 (K01P07),45503.42083333333,Total,4080,NA,Total Coliform,CFU/100 mL,NA,20000
J03-9221-1 (J03P02),45503.461111111108,Total,5269,NA,Total Coliform,CFU/100 mL,>=,19000
J01-9224-1 (J01P24),45503.459722222222,Total,3616,NA,Total Coliform,CFU/100 mL,>=,18000
J01-9224-2 (J01P25),45503.488888888889,Total,2028,NA,Total Coliform,CFU/100 mL,NA,570
L01-404-1,45503.368750000001,Total,1918,NA,Total Coliform,CFU/100 mL,NA,50000
L01-340-1,45503.408333333333,Total,1665,NA,Total Coliform,CFU/100 mL,NA,49000
L05-489-3,45503.418055555558,Total,3334,NA,Total Coliform,CFU/100 mL,>=,200
L05-049-1,45503.418055555558,Total,3848,NA,Total Coliform,CFU/100 mL,>=,93000
L02-374-1 (L02P50),45503.427083333336,Total,2717,NA,Total Coliform,CFU/100 mL,NA,27000
J01-9082-2,45504.386805555558,Total,1270,NA,Total Coliform,CFU/100 mL,>=,19000
J06-9079-1 (J06P03),45504.440972222219,Total,2692,NA,Total Coliform,CFU/100 mL,>=,5200
J06-10011-1 (J06P01),45504.466666666667,Total,3855,NA,Total Coliform,CFU/100 mL,>=,80000
J01-9992-1 (J01P27),45510.415277777778,Total,3964,NA,Total Coliform,CFU/100 mL,>=,127000
J01-9131-1 (J01P28),45510.375,Total,2381,NA,Total Coliform,CFU/100 mL,>=,154000
J01-9007-1 (J02P05),45510.459722222222,Total,3252,NA,Total Coliform,CFU/100 mL,NA,47000
L01-726-5,45510.375,Total,5625,NA,Total Coliform,CFU/100 mL,>=,100000
L01-728-5 (L01-DP),45510.42083333333,Total,2634,NA,Total Coliform,CFU/100 mL,>=,44000
K01-12159-3,45510.425000000003,Total,-99,NA,Total Coliform,CFU/100 mL,NA,4300
K01-12159-2,45510.451388888891,Total,7455,NA,Total Coliform,CFU/100 mL,NA,55000
I01-11010-1,45512.409722222219,Total,8356,NA,Total Coliform,CFU/100 mL,>=,6100
I00-11437-1,45512.37777777778,Total,10154,NA,Total Coliform,CFU/100 mL,>=,5000
L02-246-1 (L11P01),45517.459027777775,Total,1780,NA,Total Coliform,CFU/100 mL,NA,33000
L02-641-1,45517.372916666667,Total,1339,NA,Total Coliform,CFU/100 mL,NA,61000
L02-641-2,45517.369444444441,Total,1569,NA,Total Coliform,CFU/100 mL,NA,64000
L01-731-1 (L08TBN2),45517.418749999997,Total,2730,NA,Total Coliform,CFU/100 mL,NA,24000
L02-166-3 (L02P26),45517.427777777775,Total,2011,NA,Total Coliform,CFU/100 mL,NA,64000
M01-042-1 (M01S01),45518.371527777781,Total,5832,NA,Total Coliform,CFU/100 mL,>=,83000
M02-032-1,45518.456944444442,Total,2404,NA,Total Coliform,CFU/100 mL,NA,22000
SC1-2,45518.386111111111,Total,6253,NA,Total Coliform,CFU/100 mL,>=,4500
M02-085-1 (M02P06),45518.417361111111,Total,6945,NA,Total Coliform,CFU/100 mL,NA,20000
M02-085-2,45518.413194444445,Total,2126,NA,Total Coliform,CFU/100 mL,NA,56000
L05-503-1,45519.39166666667,Total,2350,NA,Total Coliform,CFU/100 mL,>=,18000
L01-724-4 (L01P03),45519.430555555555,Total,1960,NA,Total Coliform,CFU/100 mL,>=,5200
L01-724-1 (L01S01),45519.46597222222,Total,5505,NA,Total Coliform,CFU/100 mL,>=,2200
K01-12126-1 (K01S01),45531.354166666664,Total,5380,NA,Total Coliform,CFU/100 mL,>=,36000
L04-672-1,45427.383333333331,Total,3943,NA,Total Dissolved Solids (TDS),mg/L,NA,2900
L04-266-5,45427.343055555553,Total,3408,NA,Total Dissolved Solids (TDS),mg/L,NA,2400
J01-10004-1 (J01P01),45427.4,Total,2150,NA,Total Dissolved Solids (TDS),mg/L,NA,1400
L03-662-3 (L03P16),45428.369444444441,Total,2015,NA,Total Dissolved Solids (TDS),mg/L,NA,1300
L03-214-2 (L03P18),45428.402083333334,Total,2443,NA,Total Dissolved Solids (TDS),mg/L,NA,1700
L03-316-3 (L03P12),45428.447222222225,Total,5117,NA,Total Dissolved Solids (TDS),mg/L,NA,3900
L01-404-1,45433.34375,Total,1915,NA,Total Dissolved Solids (TDS),mg/L,NA,1200
L01-340-1,45433.381944444445,Total,1636,NA,Total Dissolved Solids (TDS),mg/L,NA,950
L05-489-3,45433.376388888886,Total,3415,NA,Total Dissolved Solids (TDS),mg/L,NA,2200
L05-049-1,45433.417361111111,Total,3825,NA,Total Dissolved Solids (TDS),mg/L,NA,2700
L02-374-1 (L02P50),45433.424305555556,Total,2874,NA,Total Dissolved Solids (TDS),mg/L,NA,2000
L03-418-8,45434.432638888888,Total,2875,NA,Total Dissolved Solids (TDS),mg/L,NA,2100
K01-12177-1 (K01P07),45434.42083333333,Total,2719,NA,Total Dissolved Solids (TDS),mg/L,NA,1900
J03-9221-1 (J03P02),45434.455555555556,Total,5983,NA,Total Dissolved Solids (TDS),mg/L,NA,5100
J01-9224-1 (J01P24),45434.377083333333,Total,3753,NA,Total Dissolved Solids (TDS),mg/L,NA,2800
J01-9224-2 (J01P25),45434.34375,Total,2683,NA,Total Dissolved Solids (TDS),mg/L,NA,1700
J01-9992-1 (J01P27),45441.401388888888,Total,4415,NA,Total Dissolved Solids (TDS),mg/L,NA,3100
J01-9131-1 (J01P28),45441.38958333333,Total,3079,NA,Total Dissolved Solids (TDS),mg/L,NA,2300
J01-9007-1 (J02P05),45441.447222222225,Total,3350,NA,Total Dissolved Solids (TDS),mg/L,NA,1800
J06-9079-1 (J06P03),45441.42083333333,Total,2776.69,NA,Total Dissolved Solids (TDS),mg/L,NA,1700
J06-10011-1 (J06P01),45441.447222222225,Total,3448.62,NA,Total Dissolved Solids (TDS),mg/L,NA,2300
J01-9082-2,45441.487500000003,Total,1287.87,NA,Total Dissolved Solids (TDS),mg/L,NA,750
L01-726-5,45455.361111111109,Total,3953,NA,Total Dissolved Solids (TDS),mg/L,NA,2800
L01-728-5 (L01-DP),45455.4,Total,2015,NA,Total Dissolved Solids (TDS),mg/L,NA,1300
K01-12159-2,45455.37222222222,Total,5213,NA,Total Dissolved Solids (TDS),mg/L,NA,3700
K01-12159-3,45455.365277777775,Total,4828,NA,Total Dissolved Solids (TDS),mg/L,NA,3100
I01-11010-1,45461.415972222225,Total,7938,NA,Total Dissolved Solids (TDS),mg/L,NA,5800
I00-11437-1,45461.372916666667,Total,9394,NA,Total Dissolved Solids (TDS),mg/L,NA,7600
L02-246-1 (L11P01),45462.494444444441,Total,1599,NA,Total Dissolved Solids (TDS),mg/L,NA,1000
L02-641-1,45462.348611111112,Total,1216,NA,Total Dissolved Solids (TDS),mg/L,NA,770
L02-641-2,45462.361111111109,Total,1288,NA,Total Dissolved Solids (TDS),mg/L,NA,770
L01-731-1 (L08TBN2),45462.433333333334,Total,3226,NA,Total Dissolved Solids (TDS),mg/L,NA,2200
L02-166-3 (L02P26),45462.390972222223,Total,1778,NA,Total Dissolved Solids (TDS),mg/L,NA,1200
L05-503-1,45468.388888888891,Total,3088,NA,Total Dissolved Solids (TDS),mg/L,NA,2700
L01-724-4 (L01P03),45468.438194444447,Total,3793,NA,Total Dissolved Solids (TDS),mg/L,NA,2600
L01-724-1 (L01S01),45468.464583333334,Total,4689,NA,Total Dissolved Solids (TDS),mg/L,NA,3100
M01-042-1 (M01S01),45469.380555555559,Total,4667,NA,Total Dissolved Solids (TDS),mg/L,NA,4000
M02-032-1,45469.44027777778,Total,3122,NA,Total Dissolved Solids (TDS),mg/L,NA,2300
SC1-2,45469.40347222222,Total,9238,NA,Total Dissolved Solids (TDS),mg/L,NA,7600
M02-085-1 (M02P06),45469.470833333333,Total,6689,NA,Total Dissolved Solids (TDS),mg/L,NA,5800
M02-085-2,45469.445138888892,Total,2401,NA,Total Dissolved Solids (TDS),mg/L,NA,1800
K01-12126-1 (K01S01),45510.38958333333,Total,-99,NA,Total Dissolved Solids (TDS),mg/L,NA,4100
J01-10004-1 (J01P01),45496.430555555555,Total,2310,NA,Total Dissolved Solids (TDS),mg/L,NA,1500
L04-672-1,45496.382638888892,Total,3334,NA,Total Dissolved Solids (TDS),mg/L,NA,3100
L04-266-5,45496.334722222222,Total,2634,NA,Total Dissolved Solids (TDS),mg/L,NA,2500
L03-662-3 (L03P16),45498.354166666664,Total,1922,NA,Total Dissolved Solids (TDS),mg/L,NA,1300
L03-214-2 (L03P18),45498.394444444442,Total,3250,NA,Total Dissolved Solids (TDS),mg/L,NA,2600
L03-316-3 (L03P12),45498.435416666667,Total,4332,NA,Total Dissolved Solids (TDS),mg/L,NA,4000
L03-418-8,45503.387499999997,Total,2938.26,NA,Total Dissolved Solids (TDS),mg/L,NA,2000
K01-12177-1 (K01P07),45503.42083333333,Total,4080,NA,Total Dissolved Solids (TDS),mg/L,NA,2900
J03-9221-1 (J03P02),45503.461111111108,Total,5269,NA,Total Dissolved Solids (TDS),mg/L,NA,4300
J01-9224-1 (J01P24),45503.459722222222,Total,3616,NA,Total Dissolved Solids (TDS),mg/L,NA,2600
J01-9224-2 (J01P25),45503.488888888889,Total,2028,NA,Total Dissolved Solids (TDS),mg/L,NA,1600
L01-404-1,45503.368750000001,Total,1918,NA,Total Dissolved Solids (TDS),mg/L,NA,1100
L01-340-1,45503.408333333333,Total,1665,NA,Total Dissolved Solids (TDS),mg/L,NA,900
L05-489-3,45503.418055555558,Total,3334,NA,Total Dissolved Solids (TDS),mg/L,NA,1900
L05-049-1,45503.418055555558,Total,3848,NA,Total Dissolved Solids (TDS),mg/L,NA,2400
L02-374-1 (L02P50),45503.427083333336,Total,2717,NA,Total Dissolved Solids (TDS),mg/L,NA,1600
J01-9082-2,45504.386805555558,Total,1270,NA,Total Dissolved Solids (TDS),mg/L,NA,740
J06-9079-1 (J06P03),45504.440972222219,Total,2692,NA,Total Dissolved Solids (TDS),mg/L,NA,1600
J06-10011-1 (J06P01),45504.466666666667,Total,3855,NA,Total Dissolved Solids (TDS),mg/L,NA,2500
J01-9992-1 (J01P27),45510.415277777778,Total,3964,NA,Total Dissolved Solids (TDS),mg/L,NA,2700
J01-9131-1 (J01P28),45510.375,Total,2381,NA,Total Dissolved Solids (TDS),mg/L,NA,1600
J01-9007-1 (J02P05),45510.459722222222,Total,3252,NA,Total Dissolved Solids (TDS),mg/L,NA,2300
L01-726-5,45510.375,Total,5625,NA,Total Dissolved Solids (TDS),mg/L,NA,2700
L01-728-5 (L01-DP),45510.42083333333,Total,2634,NA,Total Dissolved Solids (TDS),mg/L,NA,1200
K01-12159-3,45510.425000000003,Total,-99,NA,Total Dissolved Solids (TDS),mg/L,NA,3100
K01-12159-2,45510.451388888891,Total,7455,NA,Total Dissolved Solids (TDS),mg/L,NA,3800
I01-11010-1,45512.409722222219,Total,8356,NA,Total Dissolved Solids (TDS),mg/L,NA,5800
I00-11437-1,45512.37777777778,Total,10154,NA,Total Dissolved Solids (TDS),mg/L,NA,6600
L02-246-1 (L11P01),45517.459027777775,Total,1780,NA,Total Dissolved Solids (TDS),mg/L,NA,1000
L02-641-1,45517.372916666667,Total,1339,NA,Total Dissolved Solids (TDS),mg/L,NA,780
L02-641-2,45517.369444444441,Total,1569,NA,Total Dissolved Solids (TDS),mg/L,NA,930
L01-731-1 (L08TBN2),45517.418749999997,Total,2730,NA,Total Dissolved Solids (TDS),mg/L,NA,1700
L02-166-3 (L02P26),45517.427777777775,Total,2011,NA,Total Dissolved Solids (TDS),mg/L,NA,1100
M01-042-1 (M01S01),45518.371527777781,Total,5832,NA,Total Dissolved Solids (TDS),mg/L,NA,4300
M02-032-1,45518.456944444442,Total,2404,NA,Total Dissolved Solids (TDS),mg/L,NA,2000
SC1-2,45518.386111111111,Total,6253,NA,Total Dissolved Solids (TDS),mg/L,NA,6300
M02-085-1 (M02P06),45518.417361111111,Total,6945,NA,Total Dissolved Solids (TDS),mg/L,NA,5900
M02-085-2,45518.413194444445,Total,2126,NA,Total Dissolved Solids (TDS),mg/L,NA,1400
L05-503-1,45519.39166666667,Total,2350,NA,Total Dissolved Solids (TDS),mg/L,NA,1500
L01-724-4 (L01P03),45519.430555555555,Total,1960,NA,Total Dissolved Solids (TDS),mg/L,NA,1200
L01-724-1 (L01S01),45519.46597222222,Total,5505,NA,Total Dissolved Solids (TDS),mg/L,NA,4000
K01-12126-1 (K01S01),45531.354166666664,Total,5380,NA,Total Dissolved Solids (TDS),mg/L,NA,2500
L04-672-1,45427.383333333331,Total,3943,NA,Total Kjeldahl Nitrogen,mg/L,NA,1.2
L04-266-5,45427.343055555553,Total,3408,NA,Total Kjeldahl Nitrogen,mg/L,NA,0.99
J01-10004-1 (J01P01),45427.4,Total,2150,NA,Total Kjeldahl Nitrogen,mg/L,NA,2
L03-662-3 (L03P16),45428.369444444441,Total,2015,NA,Total Kjeldahl Nitrogen,mg/L,NA,1.6
L03-214-2 (L03P18),45428.402083333334,Total,2443,NA,Total Kjeldahl Nitrogen,mg/L,NA,1.8
L03-316-3 (L03P12),45428.447222222225,Total,5117,NA,Total Kjeldahl Nitrogen,mg/L,NA,0.97
L01-404-1,45433.34375,Total,1915,NA,Total Kjeldahl Nitrogen,mg/L,NA,1.4
L01-340-1,45433.381944444445,Total,1636,NA,Total Kjeldahl Nitrogen,mg/L,NA,1.1
L05-489-3,45433.376388888886,Total,3415,NA,Total Kjeldahl Nitrogen,mg/L,NA,3.5
L05-049-1,45433.417361111111,Total,3825,NA,Total Kjeldahl Nitrogen,mg/L,NA,11
L02-374-1 (L02P50),45433.424305555556,Total,2874,NA,Total Kjeldahl Nitrogen,mg/L,NA,1.1
L03-418-8,45434.432638888888,Total,2875,NA,Total Kjeldahl Nitrogen,mg/L,NA,0.71
K01-12177-1 (K01P07),45434.42083333333,Total,2719,NA,Total Kjeldahl Nitrogen,mg/L,NA,0.85
J03-9221-1 (J03P02),45434.455555555556,Total,5983,NA,Total Kjeldahl Nitrogen,mg/L,NA,1.1
J01-9224-1 (J01P24),45434.377083333333,Total,3753,NA,Total Kjeldahl Nitrogen,mg/L,NA,0.47
J01-9224-2 (J01P25),45434.34375,Total,2683,NA,Total Kjeldahl Nitrogen,mg/L,NA,0.9
J01-9992-1 (J01P27),45441.401388888888,Total,4415,NA,Total Kjeldahl Nitrogen,mg/L,NA,1.5
J01-9131-1 (J01P28),45441.38958333333,Total,3079,NA,Total Kjeldahl Nitrogen,mg/L,<,0.2
J01-9007-1 (J02P05),45441.447222222225,Total,3350,NA,Total Kjeldahl Nitrogen,mg/L,NA,6
J06-9079-1 (J06P03),45441.42083333333,Total,2776.69,NA,Total Kjeldahl Nitrogen,mg/L,NA,1.4
J06-10011-1 (J06P01),45441.447222222225,Total,3448.62,NA,Total Kjeldahl Nitrogen,mg/L,NA,1.2
J01-9082-2,45441.487500000003,Total,1287.87,NA,Total Kjeldahl Nitrogen,mg/L,NA,1.4
L01-726-5,45455.361111111109,Total,3953,NA,Total Kjeldahl Nitrogen,mg/L,NA,0.69
L01-728-5 (L01-DP),45455.4,Total,2015,NA,Total Kjeldahl Nitrogen,mg/L,NA,0.76
K01-12159-2,45455.37222222222,Total,5213,NA,Total Kjeldahl Nitrogen,mg/L,NA,1
K01-12159-3,45455.365277777775,Total,4828,NA,Total Kjeldahl Nitrogen,mg/L,NA,0.67
I01-11010-1,45461.415972222225,Total,7938,NA,Total Kjeldahl Nitrogen,mg/L,NA,0.42
I00-11437-1,45461.372916666667,Total,9394,NA,Total Kjeldahl Nitrogen,mg/L,NA,0.63
L02-246-1 (L11P01),45462.494444444441,Total,1599,NA,Total Kjeldahl Nitrogen,mg/L,NA,0.73
L02-641-1,45462.348611111112,Total,1216,NA,Total Kjeldahl Nitrogen,mg/L,NA,0.76
L02-641-2,45462.361111111109,Total,1288,NA,Total Kjeldahl Nitrogen,mg/L,NA,0.88
L01-731-1 (L08TBN2),45462.433333333334,Total,3226,NA,Total Kjeldahl Nitrogen,mg/L,NA,1.3
L02-166-3 (L02P26),45462.390972222223,Total,1778,NA,Total Kjeldahl Nitrogen,mg/L,NA,3.5
L05-503-1,45468.388888888891,Total,3088,NA,Total Kjeldahl Nitrogen,mg/L,NA,1.8
L01-724-4 (L01P03),45468.438194444447,Total,3793,NA,Total Kjeldahl Nitrogen,mg/L,NA,0.54
L01-724-1 (L01S01),45468.464583333334,Total,4689,NA,Total Kjeldahl Nitrogen,mg/L,NA,1.1
M01-042-1 (M01S01),45469.380555555559,Total,4667,NA,Total Kjeldahl Nitrogen,mg/L,NA,1.9
M02-032-1,45469.44027777778,Total,3122,NA,Total Kjeldahl Nitrogen,mg/L,NA,0.91
SC1-2,45469.40347222222,Total,9238,NA,Total Kjeldahl Nitrogen,mg/L,NA,0.81
M02-085-1 (M02P06),45469.470833333333,Total,6689,NA,Total Kjeldahl Nitrogen,mg/L,NA,1.8
M02-085-2,45469.445138888892,Total,2401,NA,Total Kjeldahl Nitrogen,mg/L,NA,1.4
K01-12126-1 (K01S01),45510.38958333333,Total,-99,NA,Total Kjeldahl Nitrogen,mg/L,NA,5.9
J01-10004-1 (J01P01),45496.430555555555,Total,2310,NA,Total Kjeldahl Nitrogen,mg/L,NA,2.8
L04-672-1,45496.382638888892,Total,3334,NA,Total Kjeldahl Nitrogen,mg/L,NA,0.75
L04-266-5,45496.334722222222,Total,2634,NA,Total Kjeldahl Nitrogen,mg/L,NA,0.97
L03-662-3 (L03P16),45498.354166666664,Total,1922,NA,Total Kjeldahl Nitrogen,mg/L,NA,5.9
L03-214-2 (L03P18),45498.394444444442,Total,3250,NA,Total Kjeldahl Nitrogen,mg/L,NA,1.4
L03-316-3 (L03P12),45498.435416666667,Total,4332,NA,Total Kjeldahl Nitrogen,mg/L,NA,2.3
L03-418-8,45503.387499999997,Total,2938.26,NA,Total Kjeldahl Nitrogen,mg/L,NA,0.89
K01-12177-1 (K01P07),45503.42083333333,Total,4080,NA,Total Kjeldahl Nitrogen,mg/L,NA,0.91
J03-9221-1 (J03P02),45503.461111111108,Total,5269,NA,Total Kjeldahl Nitrogen,mg/L,NA,0.8
J01-9224-1 (J01P24),45503.459722222222,Total,3616,NA,Total Kjeldahl Nitrogen,mg/L,NA,1
J01-9224-2 (J01P25),45503.488888888889,Total,2028,NA,Total Kjeldahl Nitrogen,mg/L,<,0.2
L01-404-1,45503.368750000001,Total,1918,NA,Total Kjeldahl Nitrogen,mg/L,NA,1.3
L01-340-1,45503.408333333333,Total,1665,NA,Total Kjeldahl Nitrogen,mg/L,NA,1.2
L05-489-3,45503.418055555558,Total,3334,NA,Total Kjeldahl Nitrogen,mg/L,NA,5.3
L05-049-1,45503.418055555558,Total,3848,NA,Total Kjeldahl Nitrogen,mg/L,NA,1.8
L02-374-1 (L02P50),45503.427083333336,Total,2717,NA,Total Kjeldahl Nitrogen,mg/L,NA,1.4
J01-9082-2,45504.386805555558,Total,1270,NA,Total Kjeldahl Nitrogen,mg/L,NA,0.57
J06-9079-1 (J06P03),45504.440972222219,Total,2692,NA,Total Kjeldahl Nitrogen,mg/L,NA,0.65
J06-10011-1 (J06P01),45504.466666666667,Total,3855,NA,Total Kjeldahl Nitrogen,mg/L,NA,0.56
J01-9992-1 (J01P27),45510.415277777778,Total,3964,NA,Total Kjeldahl Nitrogen,mg/L,NA,2
J01-9131-1 (J01P28),45510.375,Total,2381,NA,Total Kjeldahl Nitrogen,mg/L,NA,2.1
J01-9007-1 (J02P05),45510.459722222222,Total,3252,NA,Total Kjeldahl Nitrogen,mg/L,NA,1.4
L01-726-5,45510.375,Total,5625,NA,Total Kjeldahl Nitrogen,mg/L,NA,0.78
L01-728-5 (L01-DP),45510.42083333333,Total,2634,NA,Total Kjeldahl Nitrogen,mg/L,NA,1.5
K01-12159-3,45510.425000000003,Total,-99,NA,Total Kjeldahl Nitrogen,mg/L,NA,1.2
K01-12159-2,45510.451388888891,Total,7455,NA,Total Kjeldahl Nitrogen,mg/L,NA,1.6
I01-11010-1,45512.409722222219,Total,8356,NA,Total Kjeldahl Nitrogen,mg/L,NA,0.47
I00-11437-1,45512.37777777778,Total,10154,NA,Total Kjeldahl Nitrogen,mg/L,NA,0.64
L02-246-1 (L11P01),45517.459027777775,Total,1780,NA,Total Kjeldahl Nitrogen,mg/L,NA,2.2
L02-641-1,45517.372916666667,Total,1339,NA,Total Kjeldahl Nitrogen,mg/L,NA,0.8
L02-641-2,45517.369444444441,Total,1569,NA,Total Kjeldahl Nitrogen,mg/L,NA,1.2
L01-731-1 (L08TBN2),45517.418749999997,Total,2730,NA,Total Kjeldahl Nitrogen,mg/L,NA,1
L02-166-3 (L02P26),45517.427777777775,Total,2011,NA,Total Kjeldahl Nitrogen,mg/L,NA,1.1
M01-042-1 (M01S01),45518.371527777781,Total,5832,NA,Total Kjeldahl Nitrogen,mg/L,NA,1.6
M02-032-1,45518.456944444442,Total,2404,NA,Total Kjeldahl Nitrogen,mg/L,NA,1.2
SC1-2,45518.386111111111,Total,6253,NA,Total Kjeldahl Nitrogen,mg/L,NA,1.1
M02-085-1 (M02P06),45518.417361111111,Total,6945,NA,Total Kjeldahl Nitrogen,mg/L,NA,2.2
M02-085-2,45518.413194444445,Total,2126,NA,Total Kjeldahl Nitrogen,mg/L,NA,1.5
L05-503-1,45519.39166666667,Total,2350,NA,Total Kjeldahl Nitrogen,mg/L,NA,6.5
L01-724-4 (L01P03),45519.430555555555,Total,1960,NA,Total Kjeldahl Nitrogen,mg/L,NA,0.67
L01-724-1 (L01S01),45519.46597222222,Total,5505,NA,Total Kjeldahl Nitrogen,mg/L,NA,1.4
K01-12126-1 (K01S01),45531.354166666664,Total,5380,NA,Total Kjeldahl Nitrogen,mg/L,NA,1.1
L04-672-1,45427.383333333331,Total,3943,NA,Total Suspended Solids,mg/L,NA,2.8
L04-266-5,45427.343055555553,Total,3408,NA,Total Suspended Solids,mg/L,NA,2.2
J01-10004-1 (J01P01),45427.4,Total,2150,NA,Total Suspended Solids,mg/L,NA,22
L03-662-3 (L03P16),45428.369444444441,Total,2015,NA,Total Suspended Solids,mg/L,NA,4.5
L03-214-2 (L03P18),45428.402083333334,Total,2443,NA,Total Suspended Solids,mg/L,NA,4.1
L03-316-3 (L03P12),45428.447222222225,Total,5117,NA,Total Suspended Solids,mg/L,NA,3.5
L01-404-1,45433.34375,Total,1915,NA,Total Suspended Solids,mg/L,NA,8.7
L01-340-1,45433.381944444445,Total,1636,NA,Total Suspended Solids,mg/L,NA,3.6
L05-489-3,45433.376388888886,Total,3415,NA,Total Suspended Solids,mg/L,NA,17
L05-049-1,45433.417361111111,Total,3825,NA,Total Suspended Solids,mg/L,NA,5.7
L02-374-1 (L02P50),45433.424305555556,Total,2874,NA,Total Suspended Solids,mg/L,NA,2.5
L03-418-8,45434.432638888888,Total,2875,NA,Total Suspended Solids,mg/L,NA,1.6
K01-12177-1 (K01P07),45434.42083333333,Total,2719,NA,Total Suspended Solids,mg/L,NA,3
J03-9221-1 (J03P02),45434.455555555556,Total,5983,NA,Total Suspended Solids,mg/L,NA,1.5
J01-9224-1 (J01P24),45434.377083333333,Total,3753,NA,Total Suspended Solids,mg/L,NA,3.9
J01-9224-2 (J01P25),45434.34375,Total,2683,NA,Total Suspended Solids,mg/L,NA,1
J01-9992-1 (J01P27),45441.401388888888,Total,4415,NA,Total Suspended Solids,mg/L,NA,2
J01-9131-1 (J01P28),45441.38958333333,Total,3079,NA,Total Suspended Solids,mg/L,NA,2.2
J01-9007-1 (J02P05),45441.447222222225,Total,3350,NA,Total Suspended Solids,mg/L,NA,4.7
J06-9079-1 (J06P03),45441.42083333333,Total,2776.69,NA,Total Suspended Solids,mg/L,NA,3.9
J06-10011-1 (J06P01),45441.447222222225,Total,3448.62,NA,Total Suspended Solids,mg/L,<,0.25
J01-9082-2,45441.487500000003,Total,1287.87,NA,Total Suspended Solids,mg/L,NA,2.9
L01-726-5,45455.361111111109,Total,3953,NA,Total Suspended Solids,mg/L,NA,0.8
L01-728-5 (L01-DP),45455.4,Total,2015,NA,Total Suspended Solids,mg/L,NA,20
K01-12159-2,45455.37222222222,Total,5213,NA,Total Suspended Solids,mg/L,NA,7.6
K01-12159-3,45455.365277777775,Total,4828,NA,Total Suspended Solids,mg/L,NA,2.1
I01-11010-1,45461.415972222225,Total,7938,NA,Total Suspended Solids,mg/L,NA,1.6
I00-11437-1,45461.372916666667,Total,9394,NA,Total Suspended Solids,mg/L,NA,6.5
L02-246-1 (L11P01),45462.494444444441,Total,1599,NA,Total Suspended Solids,mg/L,NA,1.6
L02-641-1,45462.348611111112,Total,1216,NA,Total Suspended Solids,mg/L,NA,1.7
L02-641-2,45462.361111111109,Total,1288,NA,Total Suspended Solids,mg/L,NA,11
L01-731-1 (L08TBN2),45462.433333333334,Total,3226,NA,Total Suspended Solids,mg/L,NA,29
L02-166-3 (L02P26),45462.390972222223,Total,1778,NA,Total Suspended Solids,mg/L,NA,6.5
L05-503-1,45468.388888888891,Total,3088,NA,Total Suspended Solids,mg/L,NA,16
L01-724-4 (L01P03),45468.438194444447,Total,3793,NA,Total Suspended Solids,mg/L,NA,2.3
L01-724-1 (L01S01),45468.464583333334,Total,4689,NA,Total Suspended Solids,mg/L,NA,5.4
M01-042-1 (M01S01),45469.380555555559,Total,4667,NA,Total Suspended Solids,mg/L,NA,65
M02-032-1,45469.44027777778,Total,3122,NA,Total Suspended Solids,mg/L,NA,3.7
SC1-2,45469.40347222222,Total,9238,NA,Total Suspended Solids,mg/L,NA,3.5
M02-085-1 (M02P06),45469.470833333333,Total,6689,NA,Total Suspended Solids,mg/L,NA,2.5
M02-085-2,45469.445138888892,Total,2401,NA,Total Suspended Solids,mg/L,NA,4.7
K01-12126-1 (K01S01),45510.38958333333,Total,-99,NA,Total Suspended Solids,mg/L,NA,5.7
J01-10004-1 (J01P01),45496.430555555555,Total,2310,NA,Total Suspended Solids,mg/L,NA,9.2
L04-672-1,45496.382638888892,Total,3334,NA,Total Suspended Solids,mg/L,NA,3.7
L04-266-5,45496.334722222222,Total,2634,NA,Total Suspended Solids,mg/L,NA,7.5
L03-662-3 (L03P16),45498.354166666664,Total,1922,NA,Total Suspended Solids,mg/L,NA,6.5
L03-214-2 (L03P18),45498.394444444442,Total,3250,NA,Total Suspended Solids,mg/L,NA,12
L03-316-3 (L03P12),45498.435416666667,Total,4332,NA,Total Suspended Solids,mg/L,NA,5.6
L03-418-8,45503.387499999997,Total,2938.26,NA,Total Suspended Solids,mg/L,NA,1.8
K01-12177-1 (K01P07),45503.42083333333,Total,4080,NA,Total Suspended Solids,mg/L,NA,0.9
J03-9221-1 (J03P02),45503.461111111108,Total,5269,NA,Total Suspended Solids,mg/L,NA,2.2
J01-9224-1 (J01P24),45503.459722222222,Total,3616,NA,Total Suspended Solids,mg/L,NA,75
J01-9224-2 (J01P25),45503.488888888889,Total,2028,NA,Total Suspended Solids,mg/L,NA,1.2
L01-404-1,45503.368750000001,Total,1918,NA,Total Suspended Solids,mg/L,NA,3
L01-340-1,45503.408333333333,Total,1665,NA,Total Suspended Solids,mg/L,NA,7.5
L05-489-3,45503.418055555558,Total,3334,NA,Total Suspended Solids,mg/L,NA,23
L05-049-1,45503.418055555558,Total,3848,NA,Total Suspended Solids,mg/L,NA,4
L02-374-1 (L02P50),45503.427083333336,Total,2717,NA,Total Suspended Solids,mg/L,NA,9.7
J01-9082-2,45504.386805555558,Total,1270,NA,Total Suspended Solids,mg/L,NA,0.8
J06-9079-1 (J06P03),45504.440972222219,Total,2692,NA,Total Suspended Solids,mg/L,NA,1.1
J06-10011-1 (J06P01),45504.466666666667,Total,3855,NA,Total Suspended Solids,mg/L,NA,1.2
