Station2,date,Sample Type,Field Specific Conductivity,Date,Parameter,Units,Qualifier,Result,ResultAvg
L02-166-3 (L02P26),45462.390972222223,Total,1778,NA,Pyrene,ng/L,NA,71.2,71.2
M02-032-1,45469.44027777778,Total,3122,NA,Pyrene,ng/L,<,2.5,2.5
L03-662-3 (L03P16),45498.354166666664,Total,1922,NA,Pyrene,ng/L,<,2.5,2.5
L03-214-2 (L03P18),45498.394444444442,Total,3250,NA,Pyrene,ng/L,<,2.5,2.5
L03-316-3 (L03P12),45498.435416666667,Total,4332,NA,Pyrene,ng/L,<,2.5,2.5
K01-12177-1 (K01P07),45503.42083333333,Total,4080,NA,Pyrene,ng/L,<,2.5,2.5
J03-9221-1 (J03P02),45503.461111111108,Total,5269,NA,Pyrene,ng/L,<,2.5,2.5
J01-9224-1 (J01P24),45503.459722222222,Total,3616,NA,Pyrene,ng/L,NA,45.8,30.75
J01-9224-2 (J01P25),45503.488888888889,Total,2028,NA,Pyrene,ng/L,<,2.5,19.55
L01-404-1,45503.368750000001,Total,1918,NA,Pyrene,ng/L,<,2.5,2.5
L01-340-1,45503.408333333333,Total,1665,NA,Pyrene,ng/L,<,2.5,2.5
L05-489-3,45503.418055555558,Total,3334,NA,Pyrene,ng/L,<,2.5,2.5
L05-049-1,45503.418055555558,Total,3848,NA,Pyrene,ng/L,<,2.5,2.5
J01-9082-2,45504.386805555558,Total,1270,NA,Pyrene,ng/L,<,2.5,2.5
J06-9079-1 (J06P03),45504.440972222219,Total,2692,NA,Pyrene,ng/L,<,2.5,2.5
J06-10011-1 (J06P01),45504.466666666667,Total,3855,NA,Pyrene,ng/L,<,2.5,2.5
J01-9992-1 (J01P27),45510.415277777778,Total,3964,NA,Pyrene,ng/L,NA,25.8,14.15
J01-9007-1 (J02P05),45510.459722222222,Total,3252,NA,Pyrene,ng/L,NA,5.16,5.16
L02-246-1 (L11P01),45517.459027777775,Total,1780,NA,Pyrene,ng/L,NA,5.42,5.42
L02-641-2,45517.369444444441,Total,1569,NA,Pyrene,ng/L,NA,22.3,22.3
M01-042-1 (M01S01),45518.371527777781,Total,5832,NA,Pyrene,ng/L,<,2.5,2.5
M02-032-1,45518.456944444442,Total,2404,NA,Pyrene,ng/L,<,2.5,2.5
M02-085-1 (M02P06),45518.417361111111,Total,6945,NA,Pyrene,ng/L,<,2.5,2.5
L05-503-1,45519.39166666667,Total,2350,NA,Pyrene,ng/L,<,2.5,2.5
L01-724-1 (L01S01),45519.46597222222,Total,5505,NA,Pyrene,ng/L,<,2.5,2.5
L04-672-1,45427.383333333331,Total,3943,NA,Selenium,ug/L,NA,23,24
L04-266-5,45427.343055555553,Total,3408,NA,Selenium,ug/L,NA,5.3,5.55
L04-672-1,45427.383333333331,Dissolved,NA,NA,Selenium,ug/L,NA,23,24
L04-266-5,45427.343055555553,Dissolved,NA,NA,Selenium,ug/L,NA,5.1,5.35
J01-10004-1 (J01P01),45427.4,Total,2150,NA,Selenium,ug/L,NA,3.2,3.2
J01-10004-1 (J01P01),45427.4,Dissolved,NA,NA,Selenium,ug/L,NA,3.1,3
L03-662-3 (L03P16),45428.369444444441,Total,2015,NA,Selenium,ug/L,NA,0.99,1.145
L03-214-2 (L03P18),45428.402083333334,Total,2443,NA,Selenium,ug/L,NA,34,38.5
L03-316-3 (L03P12),45428.447222222225,Total,5117,NA,Selenium,ug/L,NA,70,66.5
L03-662-3 (L03P16),45428.369444444441,Dissolved,NA,NA,Selenium,ug/L,NA,0.98,1.1400000000000001
L03-214-2 (L03P18),45428.402083333334,Dissolved,NA,NA,Selenium,ug/L,NA,33,38
L03-316-3 (L03P12),45428.447222222225,Dissolved,NA,NA,Selenium,ug/L,NA,72,66
L01-404-1,45433.34375,Total,1915,NA,Selenium,ug/L,NA,1.3,1.2000000000000002
L01-340-1,45433.381944444445,Total,1636,NA,Selenium,ug/L,NA,1.4,1.2999999999999998
L05-489-3,45433.376388888886,Total,3415,NA,Selenium,ug/L,NA,22,18.5
L05-049-1,45433.417361111111,Total,3825,NA,Selenium,ug/L,NA,16,14.5
L02-374-1 (L02P50),45433.424305555556,Total,2874,NA,Selenium,ug/L,NA,18,18.5
L01-404-1,45433.34375,Dissolved,NA,NA,Selenium,ug/L,NA,1.3,1.2000000000000002
L01-340-1,45433.381944444445,Dissolved,NA,NA,Selenium,ug/L,NA,1.4,1.2999999999999998
L05-489-3,45433.376388888886,Dissolved,NA,NA,Selenium,ug/L,NA,21,17
L05-049-1,45433.417361111111,Dissolved,NA,NA,Selenium,ug/L,NA,16,14.5
L02-374-1 (L02P50),45433.424305555556,Dissolved,NA,NA,Selenium,ug/L,NA,18,18.5
L03-418-8,45434.432638888888,Total,2875,NA,Selenium,ug/L,NA,5.2,4.85
K01-12177-1 (K01P07),45434.42083333333,Total,2719,NA,Selenium,ug/L,NA,6.4,9.2
J03-9221-1 (J03P02),45434.455555555556,Total,5983,NA,Selenium,ug/L,NA,12,10.8
J01-9224-1 (J01P24),45434.377083333333,Total,3753,NA,Selenium,ug/L,NA,1.9,1.65
J01-9224-2 (J01P25),45434.34375,Total,2683,NA,Selenium,ug/L,NA,0.49,0.345
L03-418-8,45434.455555555556,Dissolved,NA,NA,Selenium,ug/L,NA,5.1,4.8
K01-12177-1 (K01P07),45434.42083333333,Dissolved,NA,NA,Selenium,ug/L,NA,6.3,8.65
J03-9221-1 (J03P02),45434.455555555556,Dissolved,NA,NA,Selenium,ug/L,NA,11,10.3
J01-9224-1 (J01P24),45434.377083333333,Dissolved,NA,NA,Selenium,ug/L,NA,2,1.65
J01-9224-2 (J01P25),45434.34375,Dissolved,NA,NA,Selenium,ug/L,NA,0.46,0.33
J01-9992-1 (J01P27),45441.401388888888,Total,4415,NA,Selenium,ug/L,NA,89,76
J01-9131-1 (J01P28),45441.38958333333,Total,3079,NA,Selenium,ug/L,NA,30,20.5
J01-9007-1 (J02P05),45441.447222222225,Total,3350,NA,Selenium,ug/L,NA,4.4,3.95
J01-9992-1 (J01P27),45441.401388888888,Dissolved,NA,NA,Selenium,ug/L,NA,90,76.5
J01-9131-1 (J01P28),45441.5,Dissolved,NA,NA,Selenium,ug/L,NA,30,20.5
J01-9007-1 (J02P05),45441.447222222225,Dissolved,NA,NA,Selenium,ug/L,NA,4.4,3.95
J06-9079-1 (J06P03),45441.42083333333,Total,2776.69,NA,Selenium,ug/L,NA,10,11.5
J06-10011-1 (J06P01),45441.447222222225,Total,3448.62,NA,Selenium,ug/L,NA,7,7.25
J01-9082-2,45441.487500000003,Total,1287.87,NA,Selenium,ug/L,NA,4.8,3.8499999999999996
J06-9079-1 (J06P03),45441.42083333333,Dissolved,NA,NA,Selenium,ug/L,NA,10,11.5
J06-10011-1 (J06P01),45441.447222222225,Dissolved,NA,NA,Selenium,ug/L,NA,7,7.15
J01-9082-2,45441.487500000003,Dissolved,NA,NA,Selenium,ug/L,NA,4.8,3.8499999999999996
L01-726-5,45455.361111111109,Total,3953,NA,Selenium,ug/L,NA,8.6,8.55
L01-728-5 (L01-DP),45455.4,Total,2015,NA,Selenium,ug/L,NA,1.2,1.2
K01-12159-2,45455.37222222222,Total,5213,NA,Selenium,ug/L,NA,12,11.5
K01-12159-3,45455.365277777775,Total,4828,NA,Selenium,ug/L,NA,2.1,2.1
L01-726-5,45455.361111111109,Dissolved,NA,NA,Selenium,ug/L,NA,8.6,8.649999999999999
L01-728-5 (L01-DP),45455.4,Dissolved,NA,NA,Selenium,ug/L,NA,1.2,1.2
K01-12159-2,45455.37222222222,Dissolved,NA,NA,Selenium,ug/L,NA,12,11.5
K01-12159-3,45455.365277777775,Dissolved,NA,NA,Selenium,ug/L,NA,2.1,2.05
I01-11010-1,45461.415972222225,Total,7938,NA,Selenium,ug/L,NA,3.6,3.75
I00-11437-1,45461.372916666667,Total,9394,NA,Selenium,ug/L,NA,23,20
I01-11010-1,45461.415972222225,Dissolved,NA,NA,Selenium,ug/L,NA,3.7,3.8
I00-11437-1,45461.372916666667,Dissolved,NA,NA,Selenium,ug/L,NA,23,20.5
L02-246-1 (L11P01),45462.494444444441,Total,1599,NA,Selenium,ug/L,NA,0.67,0.67
L02-641-1,45462.348611111112,Total,1216,NA,Selenium,ug/L,NA,1.3,1.0350000000000001
L02-641-2,45462.361111111109,Total,1288,NA,Selenium,ug/L,NA,1.4,1.25
L01-731-1 (L08TBN2),45462.433333333334,Total,3226,NA,Selenium,ug/L,NA,0.64,0.745
L02-166-3 (L02P26),45462.390972222223,Total,1778,NA,Selenium,ug/L,NA,1.9,1.7999999999999998
L02-246-1 (L11P01),45462.494444444441,Dissolved,NA,NA,Selenium,ug/L,NA,0.66,0.645
L02-641-1,45462.348611111112,Dissolved,NA,NA,Selenium,ug/L,NA,1.2,0.97
L02-641-2,45462.361111111109,Dissolved,NA,NA,Selenium,ug/L,NA,1.3,1.145
L01-731-1 (L08TBN2),45462.433333333334,Dissolved,NA,NA,Selenium,ug/L,NA,0.61,0.6950000000000001
L02-166-3 (L02P26),45462.390972222223,Dissolved,NA,NA,Selenium,ug/L,NA,1.8,1.75
L05-503-1,45468.388888888891,Total,3088,NA,Selenium,ug/L,NA,19,10.2
L01-724-4 (L01P03),45468.438194444447,Total,3793,NA,Selenium,ug/L,NA,11,7.85
L01-724-1 (L01S01),45468.464583333334,Total,4689,NA,Selenium,ug/L,NA,16,18
L05-503-1,45468.388888888891,Dissolved,NA,NA,Selenium,ug/L,NA,21,11.2
L01-724-4 (L01P03),45468.438194444447,Dissolved,NA,NA,Selenium,ug/L,NA,11,7.85
L01-724-1 (L01S01),45468.464583333334,Dissolved,NA,NA,Selenium,ug/L,NA,17,18.5
M01-042-1 (M01S01),45469.380555555559,Total,4667,NA,Selenium,ug/L,NA,2.4,2.3
M02-032-1,45469.44027777778,Total,3122,NA,Selenium,ug/L,NA,2.8,2.65
SC1-2,45469.40347222222,Total,9238,NA,Selenium,ug/L,NA,4.4,4.050000000000001
M02-085-1 (M02P06),45469.470833333333,Total,6689,NA,Selenium,ug/L,NA,50,51.5
M02-085-2,45469.445138888892,Total,2401,NA,Selenium,ug/L,NA,4.4,3.85
M01-042-1 (M01S01),45469.380555555559,Dissolved,NA,NA,Selenium,ug/L,NA,2.4,2.3
M02-032-1,45469.44027777778,Dissolved,NA,NA,Selenium,ug/L,NA,2.6,2.55
SC1-2,45469.40347222222,Dissolved,NA,NA,Selenium,ug/L,NA,4.4,3.95
M02-085-1 (M02P06),45469.470833333333,Dissolved,NA,NA,Selenium,ug/L,NA,48,50.5
M02-085-2,45469.445138888892,Dissolved,NA,NA,Selenium,ug/L,NA,4,3.7
K01-12126-1 (K01S01),45510.38958333333,Total,-99,NA,Selenium,ug/L,NA,8.4,8.65
K01-12126-1 (K01S01),45510.38958333333,Dissolved,NA,NA,Selenium,ug/L,NA,8.4,8.600000000000001
J01-10004-1 (J01P01),45496.430555555555,Total,2310,NA,Selenium,ug/L,NA,3.2,3.2
J01-10004-1 (J01P01),45496.430555555555,Dissolved,NA,NA,Selenium,ug/L,NA,2.9,3
L04-672-1,45496.382638888892,Total,3334,NA,Selenium,ug/L,NA,25,24
L04-266-5,45496.334722222222,Total,2634,NA,Selenium,ug/L,NA,5.8,5.55
L04-672-1,45496.382638888892,Dissolved,NA,NA,Selenium,ug/L,NA,25,24
L04-266-5,45496.334722222222,Dissolved,NA,NA,Selenium,ug/L,NA,5.6,5.35
L03-662-3 (L03P16),45498.354166666664,Total,1922,NA,Selenium,ug/L,NA,1.3,1.145
L03-214-2 (L03P18),45498.394444444442,Total,3250,NA,Selenium,ug/L,NA,43,38.5
L03-316-3 (L03P12),45498.435416666667,Total,4332,NA,Selenium,ug/L,NA,63,66.5
L03-662-3 (L03P16),45498.354166666664,Dissolved,NA,NA,Selenium,ug/L,NA,1.3,1.1400000000000001
L03-214-2 (L03P18),45498.394444444442,Dissolved,NA,NA,Selenium,ug/L,NA,43,38
L03-316-3 (L03P12),45498.435416666667,Dissolved,NA,NA,Selenium,ug/L,NA,60,66
L03-418-8,45503.387499999997,Total,2938.26,NA,Selenium,ug/L,NA,4.5,4.85
K01-12177-1 (K01P07),45503.42083333333,Total,4080,NA,Selenium,ug/L,NA,12,9.2
J03-9221-1 (J03P02),45503.461111111108,Total,5269,NA,Selenium,ug/L,NA,9.6,10.8
J01-9224-1 (J01P24),45503.459722222222,Total,3616,NA,Selenium,ug/L,NA,1.4,1.65
J01-9224-2 (J01P25),45503.488888888889,Total,2028,NA,Selenium,ug/L,<,0.2,0.345
L03-418-8,45503.387499999997,Dissolved,NA,NA,Selenium,ug/L,NA,4.5,4.8
K01-12177-1 (K01P07),45503.42083333333,Dissolved,NA,NA,Selenium,ug/L,NA,11,8.65
J03-9221-1 (J03P02),45503.461111111108,Dissolved,NA,NA,Selenium,ug/L,NA,9.6,10.3
J01-9224-1 (J01P24),45503.459722222222,Dissolved,NA,NA,Selenium,ug/L,NA,1.3,1.65
J01-9224-2 (J01P25),45503.488888888889,Dissolved,NA,NA,Selenium,ug/L,<,0.2,0.33
L01-404-1,45503.368750000001,Total,1918,NA,Selenium,ug/L,NA,1.1,1.2000000000000002
L01-340-1,45503.408333333333,Total,1665,NA,Selenium,ug/L,NA,1.2,1.2999999999999998
L05-489-3,45503.418055555558,Total,3334,NA,Selenium,ug/L,NA,15,18.5
L05-049-1,45503.418055555558,Total,3848,NA,Selenium,ug/L,NA,13,14.5
L02-374-1 (L02P50),45503.427083333336,Total,2717,NA,Selenium,ug/L,NA,19,18.5
L01-404-1,45503.368750000001,Dissolved,NA,NA,Selenium,ug/L,NA,1.1,1.2000000000000002
L01-340-1,45503.408333333333,Dissolved,NA,NA,Selenium,ug/L,NA,1.2,1.2999999999999998
L05-489-3,45503.418055555558,Dissolved,NA,NA,Selenium,ug/L,NA,13,17
L05-049-1,45503.418055555558,Dissolved,NA,NA,Selenium,ug/L,NA,13,14.5
L02-374-1 (L02P50),45503.427083333336,Dissolved,NA,NA,Selenium,ug/L,NA,19,18.5
J01-9082-2,45504.386805555558,Total,1270,NA,Selenium,ug/L,NA,2.9,3.8499999999999996
J06-9079-1 (J06P03),45504.440972222219,Total,2692,NA,Selenium,ug/L,NA,13,11.5
J06-10011-1 (J06P01),45504.466666666667,Total,3855,NA,Selenium,ug/L,NA,7.5,7.25
J01-9082-2,45504.386805555558,Dissolved,NA,NA,Selenium,ug/L,NA,2.9,3.8499999999999996
J06-9079-1 (J06P03),45504.440972222219,Dissolved,NA,NA,Selenium,ug/L,NA,13,11.5
J06-10011-1 (J06P01),45504.466666666667,Dissolved,NA,NA,Selenium,ug/L,NA,7.3,7.15
J01-9992-1 (J01P27),45510.415277777778,Total,3964,NA,Selenium,ug/L,NA,63,76
J01-9131-1 (J01P28),45510.375,Total,2381,NA,Selenium,ug/L,NA,11,20.5
J01-9007-1 (J02P05),45510.459722222222,Total,3252,NA,Selenium,ug/L,NA,3.5,3.95
J01-9992-1 (J01P27),45510.415277777778,Dissolved,NA,NA,Selenium,ug/L,NA,63,76.5
J01-9131-1 (J01P28),45510.375,Dissolved,NA,NA,Selenium,ug/L,NA,11,20.5
J01-9007-1 (J02P05),45510.459722222222,Dissolved,NA,NA,Selenium,ug/L,NA,3.5,3.95
L01-726-5,45510.375,Total,5625,NA,Selenium,ug/L,NA,8.5,8.55
L01-728-5 (L01-DP),45510.42083333333,Total,2634,NA,Selenium,ug/L,NA,1.2,1.2
K01-12159-3,45510.425000000003,Total,-99,NA,Selenium,ug/L,NA,2.1,2.1
K01-12159-2,45510.451388888891,Total,7455,NA,Selenium,ug/L,NA,11,11.5
L01-726-5,45510.375,Dissolved,NA,NA,Selenium,ug/L,NA,8.7,8.649999999999999
L01-728-5 (L01-DP),45510.42083333333,Dissolved,NA,NA,Selenium,ug/L,NA,1.2,1.2
K01-12159-3,45510.425000000003,Dissolved,NA,NA,Selenium,ug/L,NA,2,2.05
K01-12159-2,45510.451388888891,Dissolved,NA,NA,Selenium,ug/L,NA,11,11.5
I01-11010-1,45512.409722222219,Total,8356,NA,Selenium,ug/L,NA,3.9,3.75
I00-11437-1,45512.37777777778,Total,10154,NA,Selenium,ug/L,NA,17,20
I01-11010-1,45512.409722222219,Dissolved,NA,NA,Selenium,ug/L,NA,3.9,3.8
I00-11437-1,45512.37777777778,Dissolved,NA,NA,Selenium,ug/L,NA,18,20.5
L02-246-1 (L11P01),45517.459027777775,Total,1780,NA,Selenium,ug/L,NA,0.67,0.67
L02-641-1,45517.372916666667,Total,1339,NA,Selenium,ug/L,NA,0.77,1.0350000000000001
L02-641-2,45517.369444444441,Total,1569,NA,Selenium,ug/L,NA,1.1,1.25
L01-731-1 (L08TBN2),45517.418749999997,Total,2730,NA,Selenium,ug/L,NA,0.85,0.745
L02-166-3 (L02P26),45517.427777777775,Total,2011,NA,Selenium,ug/L,NA,1.7,1.7999999999999998
L02-246-1 (L11P01),45517.372916666667,Dissolved,NA,NA,Selenium,ug/L,NA,0.63,0.645
L02-641-1,45517.372916666667,Dissolved,NA,NA,Selenium,ug/L,NA,0.74,0.97
L02-641-2,45517.369444444441,Dissolved,NA,NA,Selenium,ug/L,NA,0.99,1.145
L01-731-1 (L08TBN2),45517.418749999997,Dissolved,NA,NA,Selenium,ug/L,NA,0.78,0.6950000000000001
L02-166-3 (L02P26),45517.427777777775,Dissolved,NA,NA,Selenium,ug/L,NA,1.7,1.75
M01-042-1 (M01S01),45518.371527777781,Total,5832,NA,Selenium,ug/L,NA,2.2,2.3
M02-032-1,45518.456944444442,Total,2404,NA,Selenium,ug/L,NA,2.5,2.65
SC1-2,45518.386111111111,Total,6253,NA,Selenium,ug/L,NA,3.7,4.050000000000001
M02-085-1 (M02P06),45518.417361111111,Total,6945,NA,Selenium,ug/L,NA,53,51.5
M02-085-2,45518.413194444445,Total,2126,NA,Selenium,ug/L,NA,3.3,3.85
M01-042-1 (M01S01),45518.371527777781,Dissolved,NA,NA,Selenium,ug/L,NA,2.2,2.3
M02-032-1,45518.456944444442,Dissolved,NA,NA,Selenium,ug/L,NA,2.5,2.55
SC1-2,45518.386111111111,Dissolved,NA,NA,Selenium,ug/L,NA,3.5,3.95
M02-085-1 (M02P06),45518.417361111111,Dissolved,NA,NA,Selenium,ug/L,NA,53,50.5
M02-085-2,45518.413194444445,Dissolved,NA,NA,Selenium,ug/L,NA,3.4,3.7
L05-503-1,45519.39166666667,Total,2350,NA,Selenium,ug/L,NA,1.4,10.2
L01-724-4 (L01P03),45519.430555555555,Total,1960,NA,Selenium,ug/L,NA,4.7,7.85
L01-724-1 (L01S01),45519.46597222222,Total,5505,NA,Selenium,ug/L,NA,20,18
L05-503-1,45519.39166666667,Dissolved,NA,NA,Selenium,ug/L,NA,1.4,11.2
L01-724-4 (L01P03),45519.430555555555,Dissolved,NA,NA,Selenium,ug/L,NA,4.7,7.85
L01-724-1 (L01S01),45519.46597222222,Dissolved,NA,NA,Selenium,ug/L,NA,20,18.5
K01-12126-1 (K01S01),45531.354166666664,Total,5380,NA,Selenium,ug/L,NA,8.9,8.65
K01-12126-1 (K01S01),45531.354166666664,Dissolved,NA,NA,Selenium,ug/L,NA,8.8,8.600000000000001
L04-672-1,45427.383333333331,Total,3943,NA,Silver,ug/L,<,0.1,0.1
L04-266-5,45427.343055555553,Total,3408,NA,Silver,ug/L,<,0.1,0.1
L04-672-1,45427.383333333331,Dissolved,NA,NA,Silver,ug/L,<,0.1,0.1
L04-266-5,45427.343055555553,Dissolved,NA,NA,Silver,ug/L,<,0.1,0.1
J01-10004-1 (J01P01),45427.4,Total,2150,NA,Silver,ug/L,<,0.1,0.1
J01-10004-1 (J01P01),45427.4,Dissolved,NA,NA,Silver,ug/L,<,0.1,0.1
L03-662-3 (L03P16),45428.369444444441,Total,2015,NA,Silver,ug/L,<,0.1,0.1
L03-214-2 (L03P18),45428.402083333334,Total,2443,NA,Silver,ug/L,<,0.1,0.1
L03-316-3 (L03P12),45428.447222222225,Total,5117,NA,Silver,ug/L,<,0.1,0.1
L03-662-3 (L03P16),45428.369444444441,Dissolved,NA,NA,Silver,ug/L,<,0.1,0.1
L03-214-2 (L03P18),45428.402083333334,Dissolved,NA,NA,Silver,ug/L,<,0.1,0.1
L03-316-3 (L03P12),45428.447222222225,Dissolved,NA,NA,Silver,ug/L,<,0.1,0.1
L01-404-1,45433.34375,Total,1915,NA,Silver,ug/L,<,0.1,0.1
L01-340-1,45433.381944444445,Total,1636,NA,Silver,ug/L,<,0.1,0.1
L05-489-3,45433.376388888886,Total,3415,NA,Silver,ug/L,<,0.1,0.1
L05-049-1,45433.417361111111,Total,3825,NA,Silver,ug/L,<,0.1,0.1
L02-374-1 (L02P50),45433.424305555556,Total,2874,NA,Silver,ug/L,<,0.1,0.1
L01-404-1,45433.34375,Dissolved,NA,NA,Silver,ug/L,<,0.1,0.1
L01-340-1,45433.381944444445,Dissolved,NA,NA,Silver,ug/L,<,0.1,0.1
L05-489-3,45433.376388888886,Dissolved,NA,NA,Silver,ug/L,<,0.1,0.1
L05-049-1,45433.417361111111,Dissolved,NA,NA,Silver,ug/L,<,0.1,0.1
L02-374-1 (L02P50),45433.424305555556,Dissolved,NA,NA,Silver,ug/L,<,0.1,0.1
L03-418-8,45434.432638888888,Total,2875,NA,Silver,ug/L,<,0.1,0.1
K01-12177-1 (K01P07),45434.42083333333,Total,2719,NA,Silver,ug/L,<,0.1,0.1
J03-9221-1 (J03P02),45434.455555555556,Total,5983,NA,Silver,ug/L,<,0.1,0.1
J01-9224-1 (J01P24),45434.377083333333,Total,3753,NA,Silver,ug/L,<,0.1,0.1
J01-9224-2 (J01P25),45434.34375,Total,2683,NA,Silver,ug/L,<,0.1,0.1
L03-418-8,45434.455555555556,Dissolved,NA,NA,Silver,ug/L,<,0.1,0.1
K01-12177-1 (K01P07),45434.42083333333,Dissolved,NA,NA,Silver,ug/L,<,0.1,0.1
J03-9221-1 (J03P02),45434.455555555556,Dissolved,NA,NA,Silver,ug/L,<,0.1,0.1
J01-9224-1 (J01P24),45434.377083333333,Dissolved,NA,NA,Silver,ug/L,<,0.1,0.1
J01-9224-2 (J01P25),45434.34375,Dissolved,NA,NA,Silver,ug/L,<,0.1,0.1
J01-9992-1 (J01P27),45441.401388888888,Total,4415,NA,Silver,ug/L,<,0.1,0.1
J01-9131-1 (J01P28),45441.38958333333,Total,3079,NA,Silver,ug/L,<,0.1,0.1
J01-9007-1 (J02P05),45441.447222222225,Total,3350,NA,Silver,ug/L,<,0.1,0.1
J01-9992-1 (J01P27),45441.401388888888,Dissolved,NA,NA,Silver,ug/L,<,0.1,0.1
J01-9131-1 (J01P28),45441.5,Dissolved,NA,NA,Silver,ug/L,<,0.1,0.1
J01-9007-1 (J02P05),45441.447222222225,Dissolved,NA,NA,Silver,ug/L,<,0.1,0.1
J06-9079-1 (J06P03),45441.42083333333,Total,2776.69,NA,Silver,ug/L,<,0.1,0.1
J06-10011-1 (J06P01),45441.447222222225,Total,3448.62,NA,Silver,ug/L,<,0.1,0.1
J01-9082-2,45441.487500000003,Total,1287.87,NA,Silver,ug/L,<,0.1,0.1
J06-9079-1 (J06P03),45441.42083333333,Dissolved,NA,NA,Silver,ug/L,<,0.1,0.1
J06-10011-1 (J06P01),45441.447222222225,Dissolved,NA,NA,Silver,ug/L,<,0.1,0.1
J01-9082-2,45441.487500000003,Dissolved,NA,NA,Silver,ug/L,<,0.1,0.1
L01-726-5,45455.361111111109,Total,3953,NA,Silver,ug/L,<,0.1,0.1
L01-728-5 (L01-DP),45455.4,Total,2015,NA,Silver,ug/L,<,0.1,0.1
K01-12159-2,45455.37222222222,Total,5213,NA,Silver,ug/L,<,0.1,0.1
K01-12159-3,45455.365277777775,Total,4828,NA,Silver,ug/L,<,0.1,0.1
L01-726-5,45455.361111111109,Dissolved,NA,NA,Silver,ug/L,<,0.1,0.1
L01-728-5 (L01-DP),45455.4,Dissolved,NA,NA,Silver,ug/L,<,0.1,0.1
K01-12159-2,45455.37222222222,Dissolved,NA,NA,Silver,ug/L,<,0.1,0.1
K01-12159-3,45455.365277777775,Dissolved,NA,NA,Silver,ug/L,<,0.1,0.1
I01-11010-1,45461.415972222225,Total,7938,NA,Silver,ug/L,<,0.1,0.1
I00-11437-1,45461.372916666667,Total,9394,NA,Silver,ug/L,<,0.1,0.1
I01-11010-1,45461.415972222225,Dissolved,NA,NA,Silver,ug/L,<,0.1,0.1
I00-11437-1,45461.372916666667,Dissolved,NA,NA,Silver,ug/L,<,0.1,0.1
L02-246-1 (L11P01),45462.494444444441,Total,1599,NA,Silver,ug/L,<,0.1,0.1
L02-641-1,45462.348611111112,Total,1216,NA,Silver,ug/L,<,0.1,0.1
L02-641-2,45462.361111111109,Total,1288,NA,Silver,ug/L,<,0.1,0.1
L01-731-1 (L08TBN2),45462.433333333334,Total,3226,NA,Silver,ug/L,<,0.1,0.1
L02-166-3 (L02P26),45462.390972222223,Total,1778,NA,Silver,ug/L,<,0.1,0.1
L02-246-1 (L11P01),45462.494444444441,Dissolved,NA,NA,Silver,ug/L,<,0.1,0.1
L02-641-1,45462.348611111112,Dissolved,NA,NA,Silver,ug/L,<,0.1,0.1
L02-641-2,45462.361111111109,Dissolved,NA,NA,Silver,ug/L,<,0.1,0.1
L01-731-1 (L08TBN2),45462.433333333334,Dissolved,NA,NA,Silver,ug/L,<,0.1,0.1
L02-166-3 (L02P26),45462.390972222223,Dissolved,NA,NA,Silver,ug/L,<,0.1,0.1
L05-503-1,45468.388888888891,Total,3088,NA,Silver,ug/L,<,0.1,0.1
L01-724-4 (L01P03),45468.438194444447,Total,3793,NA,Silver,ug/L,<,0.1,0.1
L01-724-1 (L01S01),45468.464583333334,Total,4689,NA,Silver,ug/L,<,0.1,0.1
L05-503-1,45468.388888888891,Dissolved,NA,NA,Silver,ug/L,<,0.1,0.1
L01-724-4 (L01P03),45468.438194444447,Dissolved,NA,NA,Silver,ug/L,<,0.1,0.1
L01-724-1 (L01S01),45468.464583333334,Dissolved,NA,NA,Silver,ug/L,<,0.1,0.1
M01-042-1 (M01S01),45469.380555555559,Total,4667,NA,Silver,ug/L,<,0.1,0.1
M02-032-1,45469.44027777778,Total,3122,NA,Silver,ug/L,<,0.1,0.1
SC1-2,45469.40347222222,Total,9238,NA,Silver,ug/L,<,0.1,0.1
M02-085-1 (M02P06),45469.470833333333,Total,6689,NA,Silver,ug/L,<,0.1,0.1
M02-085-2,45469.445138888892,Total,2401,NA,Silver,ug/L,<,0.1,0.1
M01-042-1 (M01S01),45469.380555555559,Dissolved,NA,NA,Silver,ug/L,<,0.1,0.1
M02-032-1,45469.44027777778,Dissolved,NA,NA,Silver,ug/L,<,0.1,0.1
SC1-2,45469.40347222222,Dissolved,NA,NA,Silver,ug/L,<,0.1,0.1
M02-085-1 (M02P06),45469.470833333333,Dissolved,NA,NA,Silver,ug/L,<,0.1,0.1
M02-085-2,45469.445138888892,Dissolved,NA,NA,Silver,ug/L,<,0.1,0.1
K01-12126-1 (K01S01),45510.38958333333,Total,-99,NA,Silver,ug/L,<,0.1,0.1
K01-12126-1 (K01S01),45510.38958333333,Dissolved,NA,NA,Silver,ug/L,<,0.1,0.1
J01-10004-1 (J01P01),45496.430555555555,Total,2310,NA,Silver,ug/L,<,0.1,0.1
J01-10004-1 (J01P01),45496.430555555555,Dissolved,NA,NA,Silver,ug/L,<,0.1,0.1
L04-672-1,45496.382638888892,Total,3334,NA,Silver,ug/L,<,0.1,0.1
L04-266-5,45496.334722222222,Total,2634,NA,Silver,ug/L,<,0.1,0.1
L04-672-1,45496.382638888892,Dissolved,NA,NA,Silver,ug/L,<,0.1,0.1
L04-266-5,45496.334722222222,Dissolved,NA,NA,Silver,ug/L,<,0.1,0.1
